level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1495,1496,811.0,95.0,51.0,27,62.580000000000005,21.216,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.30'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,363139.0,70.665,9.180000000000001,,,,,,,,,,,99.35,,,,7.0,2.0,8.0,0.0,0.01935132,0.02122129,0.0018699699999999986,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,1.9379304379767959,0.0,-56.109368473402334,G. Chakvetadze,100.0,Watford
1496,1497,812.0,95.0,54.0,27,70.875,9.520000000000001,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.51'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '49.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,29595.0,73.71000000000001,59.228,,,,,,,,,,,99.4,,,,8.0,1.0,8.0,7.0,0.02401521,0.02122129,-0.0027939199999999983,Watford,Luton,17.0,Moussa Sissoko,MC,True,1.8039694977108525,0.0,86.73578180315825,M. Sissoko,100.0,Watford
1497,1498,813.0,95.0,59.0,27,74.76,56.984,99.0,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '688'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,408984.0,,,,,,,,,,,,,99.48333333333333,,,,,,,,,,,Watford,Luton,36.0,Festy Ebosele,Sub,,0.0,0.0,,F. Ebosele,100.0,Watford
1498,1499,688.0,95.0,59.0,95,30.240000000000002,11.016,99.0,SecondHalf,Tackle,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '813'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 142]",True,100594.0,,,,,,,,,,,,,99.48333333333333,,,,,,,,,,,Luton,Watford,18.0,Jordan Clark,MC,True,0.0,0.0,,J. Clark,100.0,Watford
1499,1500,814.0,96.0,1.0,27,70.14,60.31600000000001,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.69'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,408984.0,75.28500000000001,64.60000000000001,,,,,,,,,,,99.51666666666667,,,,8.0,7.0,8.0,7.0,0.02122129,0.02122129,0.0,Watford,Luton,36.0,Festy Ebosele,Sub,,1.0240778765163725,0.0,39.782560740284126,F. Ebosele,100.0,Watford
1500,1501,693.0,96.0,5.0,95,26.46,15.028000000000002,100.0,SecondHalf,Challenge,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '815'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[55],False,100594.0,,,,,,,,,,,,,99.58333333333333,,,,,,,,,,,Luton,Watford,18.0,Jordan Clark,MC,True,0.0,0.0,,J. Clark,100.0,Watford
1501,1502,815.0,96.0,5.0,27,78.54,52.97200000000001,100.0,SecondHalf,TakeOn,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '693'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 54]",True,384353.0,,,,,,,,,,,,,99.58333333333333,,,,,,,,,,,Watford,Luton,34.0,Kwadwo Baah,Sub,,0.0,0.0,,K. Baah,100.0,Watford
1502,1503,816.0,96.0,6.0,27,76.755,49.164,100.0,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '689'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,384353.0,,,,,,,,,,,,,99.6,,,,,,,,,,,Watford,Luton,34.0,Kwadwo Baah,Sub,,0.0,0.0,,K. Baah,100.0,Watford
1503,1504,689.0,96.0,6.0,95,28.245,18.836000000000002,100.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '816'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,135717.0,,,,,,,,,,,,,99.6,,,,,,,,,,,Luton,Watford,17.0,Pelly Ruddock Mpanzu,Sub,,0.0,0.0,,P. R. Mpanzu,100.0,Watford
1504,1505,690.0,96.0,10.0,95,34.65,15.64,100.0,SecondHalf,BallRecovery,Successful,[],[93],False,362145.0,,,,,,,,,,,,,99.66666666666667,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,0.0,0.0,,E. Adebayo,100.0,Watford
1505,1506,691.0,96.0,10.0,95,35.910000000000004,13.192,100.0,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '817'}]","[91, 53]",True,362145.0,,,,,,,,,,,,,99.66666666666667,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,0.0,0.0,,E. Adebayo,100.0,Watford
1506,1507,817.0,96.0,10.0,27,69.09,54.808,100.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '691'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,408984.0,,,,,,,,,,,,,99.66666666666667,,,,,,,,,,,Watford,Luton,36.0,Festy Ebosele,Sub,,0.0,0.0,,F. Ebosele,100.0,Watford
1507,1508,819.0,96.0,11.0,27,67.515,58.412000000000006,100.0,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[91],True,454349.0,,,,,,,,,,,,,99.68333333333334,,,,,,,,,,,Watford,Luton,11.0,Rocco Vata,Sub,,0.0,0.0,,R. Vata,100.0,Watford
1508,1509,692.0,96.0,13.0,95,38.22,11.968000000000002,100.0,SecondHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '818'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[91, 63]",True,135717.0,,,,,,,,,,,,,99.71666666666667,,,,,,,,,,,Luton,Watford,17.0,Pelly Ruddock Mpanzu,Sub,,0.0,0.0,,P. R. Mpanzu,100.0,Watford
1509,1510,818.0,96.0,13.0,27,66.78,56.03200000000001,100.0,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '692'}]",[64],False,384353.0,,,,,,,,,,,,,99.71666666666667,,,,,,,,,,,Watford,Luton,34.0,Kwadwo Baah,Sub,,0.0,0.0,,K. Baah,100.0,Watford
1510,1511,694.0,96.0,49.0,95,29.19,16.388,100.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '56.8'}]","[91, 120, 128, 133, 36, 38, 217, 218]",True,64342.0,85.89,12.988000000000001,,,,,,,,,,,100.31666666666666,,,,,,,,,,,Luton,Watford,24.0,Thomas Kaminski,GK,True,49.426507663159654,0.0,-3.4316165926104585,T. Kaminski,100.0,Watford
1511,1512,820.0,96.0,50.0,27,13.965000000000002,60.248,100.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.15'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.4'}]","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,368493.0,26.669999999999998,62.220000000000006,,,,,,,,,,,100.33333333333333,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,11.485112355654081,0.0,8.822733222474886,M. Pollock,100.0,Watford
1512,1513,820.5,96.0,52.5,27,26.669999999999998,62.220000000000006,100.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '1'}",[],True,408984.0,17.325,60.724000000000004,,,,,,822.0,,,,,100.375,,,,3.0,7.0,1.0,7.0,0.00977659,0.00779616,-0.00198043,Watford,Luton,36.0,Festy Ebosele,Sub,,0.0,-8.399016841289708,-170.9049406395047,F. Ebosele,100.0,Watford
1513,1514,695.0,96.0,55.0,95,87.675,7.276,100.0,SecondHalf,TakeOn,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '822'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 54]",True,135717.0,,,,,,,,,,,,,100.41666666666667,,,,,,,,,,,Luton,Watford,17.0,Pelly Ruddock Mpanzu,Sub,,0.0,0.0,,P. R. Mpanzu,100.0,Watford
1514,1515,822.0,96.0,55.0,27,17.325,60.724000000000004,100.0,SecondHalf,Challenge,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '695'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[55],False,408984.0,,,,,,,,,,,,,100.41666666666667,,,,,,,,,,,Watford,Luton,36.0,Festy Ebosele,Sub,,0.0,0.0,,F. Ebosele,100.0,Watford
1515,1516,696.0,96.0,57.0,95,104.16000000000001,3.604,100.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.10'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}]","[91, 120, 29, 35, 38, 217, 218]",True,135717.0,100.69500000000001,0.0,,,,,,,,,,,100.45,,,,,,,,,,,Luton,Watford,17.0,Pelly Ruddock Mpanzu,Sub,,-3.8638562194895485,0.0,-133.87351999444877,P. R. Mpanzu,100.0,Watford
1516,1517,823.0,97.0,10.0,27,10.290000000000001,68.0,101.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.13'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.5'}]","[91, 212, 36, 38, 215]",True,368493.0,33.6,65.62,,,,,,,,,,,100.66666666666667,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,22.53963735556266,0.0,-5.829817239081015,M. Pollock,100.0,Watford
1517,1518,698.0,97.0,13.0,95,79.275,6.392,101.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.69'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.7'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.1'}]","[91, 120, 29, 139, 36, 37, 217, 218]",True,33064.0,88.62,14.076,,,,,,,,,,,100.71666666666667,,,,,,,,,,,Luton,Watford,7.0,Victor Moses,MR,True,11.942791734437584,0.0,39.42902154401306,V. Moses,100.0,Watford
1518,1519,824.0,97.0,15.0,27,19.53,54.53600000000001,101.0,SecondHalf,Aerial,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '699'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[197, 200]",False,388017.0,,,,,,,,,,,,,100.75,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,,R. Porteous,100.0,Watford
1519,1520,699.0,97.0,15.0,95,85.47000000000001,13.464000000000002,101.0,SecondHalf,Aerial,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '824'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[198, 199]",False,362145.0,,,,,,,,,,,,,100.75,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,0.0,0.0,,E. Adebayo,100.0,Watford
1520,1521,825.0,97.0,15.0,27,24.465000000000003,55.556000000000004,101.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.39'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.2'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.4'}]","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,388017.0,25.62,56.03200000000001,,,,,,,,,,,100.75,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.9891596921794701,0.0,22.397597952825148,R. Porteous,100.0,Watford
1521,1522,700.0,97.0,15.0,95,84.94500000000001,15.232,101.0,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,362145.0,,,,,,,,,,,,,100.75,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,0.0,0.0,,E. Adebayo,100.0,Watford
1522,1523,826.0,97.0,17.0,27,28.455000000000002,52.564,101.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.85'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}]","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,90918.0,33.6,58.480000000000004,,,,,,,,,,,100.78333333333333,,,,,,,,,,,Watford,Luton,7.0,Tom Ince,Sub,,3.28394556521404,0.0,48.987316647475836,T. Ince,100.0,Watford
1523,1524,701.0,97.0,17.0,95,79.485,10.200000000000001,101.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.09'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.9'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '89.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}]","[91, 120, 29, 139, 36, 38, 217, 218]",True,33064.0,94.08,7.412000000000001,,,,,,,,,,,100.78333333333333,,,,,,,,,,,Luton,Watford,7.0,Victor Moses,MR,True,6.148910212302216,0.0,-10.814600971513487,V. Moses,101.0,Luton
1524,1525,827.0,97.0,20.0,27,9.555,63.444,101.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.86'}]","[91, 94, 95, 215]",True,368493.0,14.28,68.0,,,,,,,,,,,100.83333333333333,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,0.0,0.0,43.9568024207168,M. Pollock,101.0,Luton
1525,1526,703.0,97.0,40.0,95,88.72500000000001,0.0,101.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.48'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.4'}]","[91, 212, 36, 37, 217]",True,33064.0,89.67000000000002,9.520000000000001,,,,,,,,,,,101.16666666666667,,,,10.0,0.0,10.0,0.0,0.03485072,0.03485072,0.0,Luton,Watford,7.0,Victor Moses,MR,True,8.810610474105744,0.0,84.33112202041023,V. Moses,101.0,Luton
1526,1527,704.0,97.0,42.0,95,89.88,10.540000000000001,101.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.12'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,243249.0,86.52000000000001,5.576,,,,,,,,,,,101.2,,,,10.0,1.0,9.0,0.0,0.04066992,0.02756312,-0.013106799999999998,Luton,Watford,13.0,Marvelous Nakamba,Sub,,-5.992985597696588,0.0,-124.09302953293366,M. Nakamba,101.0,Luton
1527,1528,705.0,97.0,44.0,95,86.52000000000001,5.576,101.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.44'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,33064.0,97.125,10.540000000000001,,,,,,,,,,,101.23333333333333,,,,9.0,0.0,11.0,1.0,0.02756312,0.04647721,0.018914089999999998,Luton,Watford,7.0,Victor Moses,MR,True,9.156847431868943,0.0,25.083405422501137,V. Moses,101.0,Luton
1528,1529,706.0,97.0,46.0,95,98.91000000000001,9.928,101.0,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '829'}]","[91, 53]",True,100594.0,,,,,,,,,,,,,101.26666666666667,,,,,,,,,,,Luton,Watford,18.0,Jordan Clark,MC,True,0.0,0.0,,J. Clark,101.0,Luton
1529,1530,829.0,97.0,46.0,27,6.09,58.07200000000001,101.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '706'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,368493.0,,,,,,,,,,,,,101.26666666666667,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,0.0,0.0,,M. Pollock,102.0,Watford
1530,1531,830.0,97.0,47.0,27,3.2550000000000003,59.84,101.0,SecondHalf,BallRecovery,Successful,[],[93],False,368493.0,,,,,,,,,,,,,101.28333333333333,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,0.0,0.0,,M. Pollock,102.0,Watford
1531,1532,831.0,97.0,48.0,27,2.625,61.744,101.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.19'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 128, 36, 37, 216, 218]",True,368493.0,40.74,68.0,,,,,,,,,,,101.3,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,33.36736597184053,0.0,9.321122999782771,M. Pollock,102.0,Watford
1532,1533,708.0,98.0,4.0,95,0.0,0.0,102.0,SecondHalf,End,Successful,[],[],False,,,,,,,,,,,,,,101.56666666666666,,,,,,,,,,,Luton,Watford,,nan,,,0.0,0.0,,nan,102.0,Watford
1533,1534,833.0,98.0,4.0,27,0.0,0.0,102.0,SecondHalf,End,Successful,[],[],False,,,,,,,,,,,,,,101.56666666666666,,,,,,,,,,,Watford,Luton,,nan,,,0.0,0.0,,nan,102.0,Watford
1534,1535,11422.0,49.0,,95,102.165,45.900000000000006,53.0,SecondHalf,OffsideGiven,Unsuccessful,[],[61],False,403161.0,,,,,,,,,,,,,,,,,,,,,,,,Luton,Watford,6.0,Mark McGuinness,DC,True,0.0,0.0,,M. McGuinness,102.0,Watford
1535,1536,11494.0,61.0,,95,69.3,32.776,65.0,SecondHalf,OffsideGiven,Unsuccessful,[],[61],False,263188.0,,,,,,,,,,,,,,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,0.0,,C. Morris,102.0,Watford
1536,1537,709.0,0.0,0.0,95,0.0,0.0,12.0,PostGame,End,Successful,[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,Luton,Watford,,nan,,,0.0,0.0,,nan,102.0,Watford
1537,1538,834.0,0.0,0.0,27,0.0,0.0,12.0,PostGame,End,Successful,[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,Watford,Luton,,nan,,,0.0,0.0,,nan,102.0,Watford
1538,1539,1.0,0.0,0.0,27,0.0,0.0,0.0,PreMatch,FormationSet,Successful,"[{'type': {'value': 194, 'displayName': 'CaptainPlayerId'}, 'value': '29595'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'type': {'value': 131, 'displayName': 'TeamPlayerFormation'}, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '1, 45, 12, 5, 21, 6, 39, 24, 19, 8, 17, 23, 3, 7, 11, 18, 22, 34, 36, 37'}, {'type': {'value': 130, 'displayName': 'TeamFormation'}, 'value': '12'}, {'type': {'value': 30, 'displayName': 'InvolvedPlayers'}, 'value': '141468,470676,145392,388017,23547,368493,363718,350062,383814,363139,29595,81979,362761,90918,454349,415163,425565,384353,408984,386971'}]",[],False,,,,,,,,,,,,,,,,,,,,,,,,,Watford,Luton,,nan,,,0.0,0.0,,nan,102.0,Watford
1539,1540,1.0,0.0,0.0,95,0.0,0.0,0.0,PreMatch,FormationSet,Successful,"[{'type': {'value': 194, 'displayName': 'CaptainPlayerId'}, 'value': '263188'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '24, 7, 45, 29, 6, 16, 8, 18, 14, 11, 9, 23, 10, 13, 17, 19, 25, 27, 37, 38'}, {'type': {'value': 131, 'displayName': 'TeamPlayerFormation'}, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'type': {'value': 30, 'displayName': 'InvolvedPlayers'}, 'value': '64342,33064,362246,354152,403161,141510,367182,100594,365244,362145,263188,22319,138641,243249,135717,329328,434057,411101,447731,473957'}, {'type': {'value': 130, 'displayName': 'TeamFormation'}, 'value': '18'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}]",[],False,,,,,,,,,,,,,,,,,,,,,,,,,Luton,Watford,,nan,,,0.0,0.0,,nan,102.0,Watford
